time,Bz,Dens,Speed,Temp,Pdyn,Kp,Scalar_B,BZ_omni,flux,N_thermal,N_scint,N_rad,N_total,SNR_lin,SNR_dB,storm_flag,data_loss_pct
2026-03-28 07:20:00,-1.92,0.19,366.75,35157.0,0.04267861498125,,5.0,,0.0,1.38064852e-14,9.739365e-12,0.0,9.753171485200001e-12,10.024560297163047,10.010653324439694,False,0.004491681913994851
2026-03-28 07:21:00,-1.66,0.2,369.89,43283.0,0.045697416441400004,,5.0,,0.0,1.38064852e-14,8.447956e-12,0.0,8.4617624852e-12,11.554478846808209,10.627503618393924,False,0.002423947978114149
2026-03-28 07:22:00,-3.24,0.14,382.4,51409.0,0.034188517888,,5.0,,0.0,1.38064852e-14,1.6307072e-11,0.0,1.63208784852e-11,5.990563297840801,7.77467661394628,False,0.04200668179358223
2026-03-28 07:23:00,-3.94,0.18,381.1,59535.0,0.04365830532600001,,5.0,,0.0,1.38064852e-14,1.9837195999999996e-11,0.0,1.9851002485199996e-11,4.925255322236369,6.924287489786471,False,0.09826371706611046
2026-03-28 07:24:00,-4.51,0.13,392.66,67661.0,0.03347288519276001,,5.0,,0.0,1.38064852e-14,2.26520916e-11,0.0,2.26658980852e-11,4.3135840139420605,6.348382610353385,False,0.17465189277856372
2026-03-28 07:25:00,-4.27,0.39,394.33,42586.0,0.10127464177857,,5.0,,0.0,1.38064852e-14,2.1657577399999997e-11,0.0,2.1671383885199996e-11,4.51153724929996,6.5432454745091215,False,0.14377379809539176
2026-03-28 07:26:00,-4.59,0.23,388.34,38827.0,0.057925335745960004,,5.0,,0.0,1.38064852e-14,2.31286364e-11,0.0,2.31424428852e-11,4.224759509052742,6.258019921344741,False,0.1911373617442262
2026-03-28 07:27:00,-4.69,0.1,384.05,32222.0,0.024631565217500002,,5.0,,0.0,1.38064852e-14,2.3526810000000002e-11,0.0,2.35406164852e-11,4.1533005604771445,6.183933606869344,False,0.2058055275986027
2026-03-28 07:28:00,-4.76,0.1,389.76,43802.0,0.0253694472192,,5.0,,0.0,1.38064852e-14,2.3877951999999996e-11,0.0,2.3891758485199996e-11,4.092258663276047,6.119630767710898,False,0.21944416887858884
2026-03-28 07:29:00,-4.71,0.1,401.93,58714.0,0.026978470058300005,,5.0,,0.0,1.38064852e-14,2.3630386e-11,0.0,2.36441924852e-11,4.135106568057178,6.164867064696528,False,0.2097588649054913
2026-03-28 07:30:00,-4.72,0.16,386.85,30408.0,0.039987260892000005,,5.0,,0.0,1.38064852e-14,2.3723791999999998e-11,0.0,2.3737598485199997e-11,4.118835176309745,6.147744131141266,False,0.21337374868013878
2026-03-28 07:31:00,-4.53,0.14,385.14,25806.0,0.03468021322248,,5.0,,0.0,1.38064852e-14,2.27578392e-11,0.0,2.27716456852e-11,4.293552472823835,6.328167749134607,False,0.17821202724164792
2026-03-28 07:32:00,-4.49,0.11,383.83,21837.0,0.027063688636929997,,5.0,,0.0,1.38064852e-14,2.25344426e-11,0.0,2.25482490852e-11,4.33609081009012,6.370983689888319,False,0.17075550882686938
2026-03-28 07:33:00,-4.49,0.17,390.75,35777.0,0.04334743119375001,,5.0,,0.0,1.38064852e-14,2.2582855e-11,0.0,2.25966614852e-11,4.326800917294589,6.3616691310733025,False,0.17235069750394877
2026-03-28 07:34:00,-4.62,0.39,396.23,36421.0,0.10225293606177001,,5.0,,0.0,1.38064852e-14,2.34090594e-11,0.0,2.34228658852e-11,4.174179885636306,6.2057116098622505,False,0.20138087508467883
2026-03-28 07:35:00,-4.65,0.31,403.59,52339.0,0.08432550656936999,,5.0,,0.0,1.38064852e-14,2.35002258e-11,0.0,2.35140322852e-11,4.157996146985688,6.1888408255590495,False,0.20480013207610284
2026-03-28 07:36:00,-4.42,0.3,414.01,50125.0,0.08587354433010001,,5.0,,0.0,1.38064852e-14,2.2348405999999997e-11,0.0,2.2362212485199996e-11,4.37216378775878,6.406964228996842,False,0.1647307906736414
2026-03-28 07:37:00,-4.51,0.18,385.11,24120.0,0.04458189945726001,,5.0,,0.0,1.38064852e-14,2.2688639599999998e-11,0.0,2.2702446085199997e-11,4.306639701952512,6.341385397451557,False,0.17587609793281633
2026-03-28 07:38:00,-4.0,0.46,404.0,55531.0,0.1253825312,,5.0,,0.0,1.38064852e-14,2.037168e-11,0.0,2.03854864852e-11,4.7961207947105535,6.808901126702636,False,0.11026880226111548
2026-03-28 07:39:00,-3.75,0.42,411.81,50426.0,0.11894865573654,,5.0,,0.0,1.38064852e-14,1.90959204e-11,0.0,1.91097268852e-11,5.116308371611529,7.089567125175674,False,0.0833063626807113
2026-03-28 07:40:00,-3.62,0.23,388.81,45321.0,0.058065632304010004,,5.0,,0.0,1.38064852e-14,1.82788526e-11,0.0,1.82926590852e-11,5.344835607911277,7.279343520752107,False,0.06891628752441085
2026-03-28 07:41:00,-3.66,0.14,380.57,26930.0,0.03386207812162,,5.0,,0.0,1.38064852e-14,1.8406559600000002e-11,0.0,1.84203660852e-11,5.307780268303887,7.249129356245069,False,0.07102880991951907
2026-03-28 07:42:00,-3.74,0.15,375.43,35099.0,0.03530739506745,,5.0,,0.0,1.38064852e-14,1.8812629e-11,0.0,1.88264354852e-11,5.193296188161559,7.1544309232660925,False,0.07807840020611861
2026-03-28 07:43:00,-3.87,0.23,381.98,39679.0,0.05604353950564002,,5.0,,0.0,1.38064852e-14,1.95257108e-11,0.0,1.9539517285199998e-11,5.0037702679592035,6.992973622428172,False,0.09174692323758897
2026-03-28 07:44:00,-3.66,0.27,383.8,44335.0,0.06641867019600001,,5.0,,0.0,1.38064852e-14,1.8507252e-11,0.0,1.85210584852e-11,5.278923756981101,7.225453895702884,False,0.07272927690201997
2026-03-28 07:45:00,-3.42,0.31,378.74,50362.0,0.07426095238052,,5.0,,0.0,1.38064852e-14,1.7334818799999996e-11,0.0,1.7348625285199995e-11,5.635677411591034,7.509461259604723,False,0.05475761683107708
2026-03-28 07:46:00,-3.04,0.35,373.41,39973.0,0.08149977392445001,,5.0,,0.0,1.38064852e-14,1.5461387e-11,0.0,1.54751934852e-11,6.317934295003426,8.00575105034495,False,0.033342769135749115
2026-03-28 07:47:00,-2.91,0.39,375.61,28458.0,0.09188727459873,,5.0,,0.0,1.38064852e-14,1.48429758e-11,0.0,1.48567822852e-11,6.580917305314237,8.18286433563808,False,0.02793224532440701
2026-03-28 07:48:00,-3.11,0.42,387.59,41683.0,0.10536852208133998,,5.0,,0.0,1.38064852e-14,1.5875575599999996e-11,0.0,1.5889382085199996e-11,6.153244671045246,7.891041842530236,False,0.03739397565679201
2026-03-28 07:49:00,-3.47,0.26,379.06,32732.0,0.06238867117912001,,5.0,,0.0,1.38064852e-14,1.75471112e-11,0.0,1.75609176852e-11,5.567548199622756,7.456639855156101,False,0.057726029107592385
2026-03-28 07:50:00,-3.23,0.26,377.84,31391.0,0.06198772308352,,5.0,,0.0,1.38064852e-14,1.63464768e-11,0.0,1.6360283285199998e-11,5.976134638842439,7.764203733199989,False,0.04244873677152802
